transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,hour,timeslot
71225,2023-04-19,19:28:50,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,19,Evening
71226,2023-04-19,19:34:04,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,19,Evening
71227,2023-04-19,19:36:55,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,19,Evening
71228,2023-04-19,19:39:12,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,19,Evening
71229,2023-04-19,19:40:19,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,19,Evening
71230,2023-04-19,19:40:19,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,19,Evening
71231,2023-04-19,19:44:02,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,19,Evening
71232,2023-04-19,19:44:02,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,19,Evening
71233,2023-04-19,19:47:38,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,19,Evening
71234,2023-04-19,19:48:25,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,19,Evening
71235,2023-04-19,19:54:34,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,19,Evening
71236,2023-04-19,19:56:20,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,19,Evening
71237,2023-04-19,19:59:49,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,19,Evening
71238,2023-04-20,07:00:15,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,7,Morning
71239,2023-04-20,07:00:15,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,7,Morning
71240,2023-04-20,07:05:29,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,7,Morning
71241,2023-04-20,07:05:55,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,7,Morning
71242,2023-04-20,07:09:46,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,7,Morning
71243,2023-04-20,07:09:46,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,7,Morning
71244,2023-04-20,07:13:10,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,7,Morning
71245,2023-04-20,07:13:28,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,7,Morning
71246,2023-04-20,07:13:53,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,7,Morning
71247,2023-04-20,07:13:53,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,7,Morning
71248,2023-04-20,07:14:36,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7,Morning
71249,2023-04-20,07:15:29,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7,Morning
71250,2023-04-20,07:15:29,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,7,Morning
71251,2023-04-20,07:19:00,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,7,Morning
71252,2023-04-20,07:20:03,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,7,Morning
71253,2023-04-20,07:20:03,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,7,Morning
71254,2023-04-20,07:20:39,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,7,Morning
71255,2023-04-20,07:20:46,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,7,Morning
71256,2023-04-20,07:20:46,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,7,Morning
71257,2023-04-20,07:21:12,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,7,Morning
71258,2023-04-20,07:21:25,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7,Morning
71259,2023-04-20,07:27:01,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,7,Morning
71260,2023-04-20,07:27:01,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,7,Morning
71261,2023-04-20,07:28:47,3,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,7,Morning
71262,2023-04-20,07:28:47,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,7,Morning
71263,2023-04-20,07:29:03,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7,Morning
71264,2023-04-20,07:30:21,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7,Morning
71265,2023-04-20,07:32:36,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7,Morning
71266,2023-04-20,07:32:48,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7,Morning
71267,2023-04-20,07:34:40,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,7,Morning
71268,2023-04-20,07:36:12,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7,Morning
71269,2023-04-20,07:36:32,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,7,Morning
71270,2023-04-20,07:36:32,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,7,Morning
71271,2023-04-20,07:37:21,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,7,Morning
71272,2023-04-20,07:38:02,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,7,Morning
71273,2023-04-20,07:38:09,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7,Morning
71274,2023-04-20,07:38:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,7,Morning
71275,2023-04-20,07:38:54,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,Morning
71276,2023-04-20,07:39:20,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,7,Morning
71277,2023-04-20,07:39:20,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7,Morning
71278,2023-04-20,07:39:35,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,7,Morning
71279,2023-04-20,07:39:35,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,7,Morning
71280,2023-04-20,07:39:35,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,7,Morning
71281,2023-04-20,07:39:35,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7,Morning
71282,2023-04-20,07:41:40,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7,Morning
71283,2023-04-20,07:42:58,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7,Morning
71284,2023-04-20,07:45:07,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7,Morning
71285,2023-04-20,07:45:07,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7,Morning
71286,2023-04-20,07:45:58,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7,Morning
71287,2023-04-20,07:49:04,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,7,Morning
71288,2023-04-20,07:52:50,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,7,Morning
71289,2023-04-20,07:52:50,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,7,Morning
71290,2023-04-20,07:53:28,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7,Morning
71291,2023-04-20,07:54:37,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,7,Morning
71292,2023-04-20,07:55:11,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,7,Morning
71293,2023-04-20,07:55:17,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,7,Morning
71294,2023-04-20,07:56:00,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,7,Morning
71295,2023-04-20,07:56:00,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,7,Morning
71296,2023-04-20,07:56:00,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,7,Morning
71297,2023-04-20,07:56:24,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,7,Morning
71298,2023-04-20,07:56:24,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,7,Morning
71299,2023-04-20,07:56:24,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,7,Morning
71300,2023-04-20,07:57:34,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,7,Morning
71301,2023-04-20,07:57:53,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7,Morning
71302,2023-04-20,07:58:08,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,7,Morning
71303,2023-04-20,07:58:08,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,7,Morning
71304,2023-04-20,07:59:03,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,7,Morning
71305,2023-04-20,07:59:03,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,7,Morning
71306,2023-04-20,07:59:35,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,7,Morning
71307,2023-04-20,07:59:36,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7,Morning
71308,2023-04-20,07:59:36,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,7,Morning
71309,2023-04-20,07:59:56,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,7,Morning
71310,2023-04-20,08:00:17,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71311,2023-04-20,08:00:17,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,8,Morning
71312,2023-04-20,08:00:29,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,8,Morning
71313,2023-04-20,08:01:07,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,Morning
71314,2023-04-20,08:01:16,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,8,Morning
71315,2023-04-20,08:01:18,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,8,Morning
71316,2023-04-20,08:01:28,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,8,Morning
71317,2023-04-20,08:01:53,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,8,Morning
71318,2023-04-20,08:02:05,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,8,Morning
71319,2023-04-20,08:02:39,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,Morning
71320,2023-04-20,08:02:46,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,8,Morning
71321,2023-04-20,08:02:46,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,8,Morning
71322,2023-04-20,08:02:47,3,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,8,Morning
71323,2023-04-20,08:03:10,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,8,Morning
71324,2023-04-20,08:03:25,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,8,Morning
71325,2023-04-20,08:03:25,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,8,Morning
71326,2023-04-20,08:04:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71327,2023-04-20,08:04:36,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,8,Morning
71328,2023-04-20,08:08:03,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8,Morning
71329,2023-04-20,08:08:03,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,8,Morning
71330,2023-04-20,08:08:04,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,8,Morning
71331,2023-04-20,08:08:26,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,8,Morning
71332,2023-04-20,08:09:02,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,8,Morning
71333,2023-04-20,08:10:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71334,2023-04-20,08:11:00,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,8,Morning
71335,2023-04-20,08:12:23,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,8,Morning
71336,2023-04-20,08:12:23,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,8,Morning
71337,2023-04-20,08:12:48,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,8,Morning
71338,2023-04-20,08:12:48,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,8,Morning
71339,2023-04-20,08:13:13,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71340,2023-04-20,08:13:13,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,8,Morning
71341,2023-04-20,08:14:52,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71342,2023-04-20,08:15:04,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,8,Morning
71343,2023-04-20,08:15:04,1,3,Astoria,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic,8,Morning
71344,2023-04-20,08:15:47,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,8,Morning
71345,2023-04-20,08:15:50,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,8,Morning
71346,2023-04-20,08:16:02,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,8,Morning
71347,2023-04-20,08:16:02,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,8,Morning
71348,2023-04-20,08:16:24,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,8,Morning
71349,2023-04-20,08:16:31,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,8,Morning
71350,2023-04-20,08:16:41,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,8,Morning
71351,2023-04-20,08:16:42,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,8,Morning
71352,2023-04-20,08:16:50,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71353,2023-04-20,08:18:26,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,8,Morning
71354,2023-04-20,08:19:08,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,8,Morning
71355,2023-04-20,08:19:48,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71356,2023-04-20,08:19:48,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,8,Morning
71357,2023-04-20,08:22:07,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8,Morning
71358,2023-04-20,08:22:07,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,8,Morning
71359,2023-04-20,08:22:40,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,8,Morning
71360,2023-04-20,08:24:13,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,8,Morning
71361,2023-04-20,08:24:13,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,8,Morning
71362,2023-04-20,08:25:28,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,8,Morning
71363,2023-04-20,08:25:34,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,8,Morning
71364,2023-04-20,08:25:34,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,8,Morning
71365,2023-04-20,08:25:51,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,8,Morning
71366,2023-04-20,08:25:51,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8,Morning
71367,2023-04-20,08:25:54,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,8,Morning
71368,2023-04-20,08:26:36,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,8,Morning
71369,2023-04-20,08:27:01,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,8,Morning
71370,2023-04-20,08:27:10,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,8,Morning
71371,2023-04-20,08:28:11,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,8,Morning
71372,2023-04-20,08:28:20,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,8,Morning
71373,2023-04-20,08:28:20,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,8,Morning
71374,2023-04-20,08:28:20,1,3,Astoria,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,8,Morning
71375,2023-04-20,08:28:34,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,8,Morning
71376,2023-04-20,08:29:01,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,8,Morning
71377,2023-04-20,08:29:28,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,8,Morning
71378,2023-04-20,08:29:37,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,8,Morning
71379,2023-04-20,08:29:37,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,8,Morning
71380,2023-04-20,08:30:02,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,8,Morning
71381,2023-04-20,08:30:39,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,8,Morning
71382,2023-04-20,08:30:54,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,8,Morning
71383,2023-04-20,08:30:55,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,8,Morning
71384,2023-04-20,08:31:14,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71385,2023-04-20,08:31:14,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,8,Morning
71386,2023-04-20,08:32:16,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,8,Morning
71387,2023-04-20,08:32:16,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,8,Morning
71388,2023-04-20,08:34:47,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,Morning
71389,2023-04-20,08:35:55,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,8,Morning
71390,2023-04-20,08:36:03,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,8,Morning
71391,2023-04-20,08:36:03,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,8,Morning
71392,2023-04-20,08:36:51,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,8,Morning
71393,2023-04-20,08:37:11,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,8,Morning
71394,2023-04-20,08:37:11,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,8,Morning
71395,2023-04-20,08:37:11,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,8,Morning
71396,2023-04-20,08:38:03,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,8,Morning
71397,2023-04-20,08:38:03,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,8,Morning
71398,2023-04-20,08:38:22,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,8,Morning
71399,2023-04-20,08:39:40,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,8,Morning
71400,2023-04-20,08:39:45,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8,Morning
71401,2023-04-20,08:39:45,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,8,Morning
71402,2023-04-20,08:39:51,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71403,2023-04-20,08:40:04,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,8,Morning
71404,2023-04-20,08:40:30,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,8,Morning
71405,2023-04-20,08:40:33,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,8,Morning
71406,2023-04-20,08:41:16,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,8,Morning
71407,2023-04-20,08:41:21,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,8,Morning
71408,2023-04-20,08:41:21,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,8,Morning
71409,2023-04-20,08:41:35,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8,Morning
71410,2023-04-20,08:41:35,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,8,Morning
71411,2023-04-20,08:42:38,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,8,Morning
71412,2023-04-20,08:43:08,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,8,Morning
71413,2023-04-20,08:43:27,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,8,Morning
71414,2023-04-20,08:44:58,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,8,Morning
71415,2023-04-20,08:45:10,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,8,Morning
71416,2023-04-20,08:45:10,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,8,Morning
71417,2023-04-20,08:45:10,1,3,Astoria,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,8,Morning
71418,2023-04-20,08:45:10,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,8,Morning
71419,2023-04-20,08:45:10,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,8,Morning
71420,2023-04-20,08:45:18,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,8,Morning
71421,2023-04-20,08:45:39,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,8,Morning
71422,2023-04-20,08:45:39,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,8,Morning
71423,2023-04-20,08:45:39,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,8,Morning
71424,2023-04-20,08:46:28,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,8,Morning
71425,2023-04-20,08:46:54,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,8,Morning
71426,2023-04-20,08:47:06,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,8,Morning
71427,2023-04-20,08:47:06,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,8,Morning
71428,2023-04-20,08:47:06,1,3,Astoria,8,45.0,Coffee beans,Premium Beans,Civet Cat,8,Morning
71429,2023-04-20,08:47:06,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,8,Morning
71430,2023-04-20,08:47:29,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71431,2023-04-20,08:47:29,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,8,Morning
71432,2023-04-20,08:47:29,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,8,Morning
71433,2023-04-20,08:47:47,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,8,Morning
71434,2023-04-20,08:47:47,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,8,Morning
71435,2023-04-20,08:47:48,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,8,Morning
71436,2023-04-20,08:47:48,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,8,Morning
71437,2023-04-20,08:47:51,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,8,Morning
71438,2023-04-20,08:48:58,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,8,Morning
71439,2023-04-20,08:49:18,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,8,Morning
